country,isonum,isocode,year,busi,econ,educ,envi,gove,heal,pers,safe,soci,prosperity
Guinea,324,GIN,2013,40.082950592041016,48.28569793701172,22.198671340942386,64.04592132568361,33.980148315429695,49.27677917480469,46.26644134521485,56.54870986938477,48.65777587890625,45.48256619771322
Greece,300,GRC,2013,51.6676025390625,58.50302124023438,59.12007141113281,67.66645050048828,52.41921615600586,75.4810791015625,56.65546798706055,74.46424102783203,44.20318222045898,60.02003690931532
Guatemala,320,GTM,2013,57.043212890625,60.40500259399414,47.08093643188477,67.46410369873047,44.36393356323242,68.41963958740234,55.43812942504883,60.30191040039063,55.29281997680664,57.312187618679474
Guyana,328,GUY,2013,46.94198989868164,57.53788757324219,52.0545768737793,62.53401565551758,48.312904357910156,69.22123718261719,59.310935974121094,64.91445922851561,54.696006774902344,57.280445946587456
Hong Kong,344,HKG,2013,79.45731353759766,75.0537338256836,72.33839416503906,57.7856674194336,63.19723892211914,81.77735900878906,67.74016571044922,82.724365234375,52.95454406738281,70.33653132120769
Honduras,340,HND,2013,50.97380447387695,54.484619140625,51.99020385742188,59.4844741821289,38.99434661865234,70.92526245117188,60.10680770874024,55.27531051635742,48.18118286132813,54.490667978922524
Croatia,191,HRV,2013,50.73202896118164,62.75503158569336,64.75028991699219,63.076072692871094,54.30179977416992,73.8480224609375,63.9942626953125,76.28144073486328,42.15734481811523,61.32181040445963
Hungary,348,HUN,2013,54.78380966186523,64.62915802001953,64.60993957519531,56.72199249267578,57.23521041870117,74.81986236572266,71.1085205078125,72.3511962890625,52.10818099975586,63.151985592312286
Indonesia,360,IDN,2013,49.79479598999024,65.07028961181639,56.52651977539063,62.38302612304688,52.36313247680664,70.94931030273438,38.81366729736328,72.6408920288086,59.0859603881836,58.62528822157118
India,356,IND,2013,49.67941284179688,62.97270584106445,48.70513534545898,47.71230697631836,53.5870246887207,61.62162399291992,48.17657852172852,52.13665390014648,46.193702697753906,52.3094605339898
Ireland,372,IRL,2013,68.47592926025389,71.1159896850586,78.45718383789062,70.92798614501953,73.22772979736328,78.99717712402344,84.07923889160156,81.56110382080078,65.32045745849611,74.68475511338976
Iran,364,IRN,2013,46.64556884765625,55.62902069091797,58.16455459594727,55.49402236938477,31.571758270263672,69.85140991210939,29.740741729736328,54.384178161621094,52.07409286499024,50.39503860473633
Iraq,368,IRQ,2013,36.50775909423828,46.72755432128906,38.63873291015625,34.91524887084961,32.403488159179695,59.24623107910156,28.27250099182129,39.98248291015625,50.02545547485352,40.746605979071724
Iceland,352,ISL,2013,68.92391204833984,74.09907531738281,67.94654846191406,74.39140319824219,77.36701202392578,81.1214599609375,88.81251525878906,84.4860610961914,66.01999664306639,75.90755377875433
Israel,376,ISR,2013,64.57359313964844,71.28599548339844,74.77737426757812,50.70211410522461,67.18522644042969,79.04800415039062,52.55526733398438,71.66395568847656,52.4643669128418,64.91732194688585
Italy,380,ITA,2013,52.46283340454102,66.70726013183594,72.17939758300781,64.57418060302734,54.7225227355957,79.15035247802734,72.98450469970703,79.99456787109375,52.55409622192383,66.14774619208441
Jamaica,388,JAM,2013,54.29519271850586,59.55945205688477,54.58296585083008,63.91990280151367,49.98972702026367,73.5421142578125,62.37984848022461,58.01839065551758,54.250526428222656,58.948680029975044
Jordan,400,JOR,2013,49.04597854614258,58.48690414428711,54.47295761108398,57.0511474609375,44.85787582397461,75.58489227294922,41.36032104492188,71.33880615234375,47.80795669555664,55.55631552802192
Japan,392,JPN,2013,67.06173706054689,73.82699584960938,73.76432800292969,64.05111694335939,71.1127700805664,83.62261962890625,66.58483123779297,85.96806335449219,49.06000137329102,70.56138483683269
Kazakhstan,398,KAZ,2013,53.50900268554688,65.81632232666016,63.37055969238281,57.42756271362305,36.88203048706055,70.07682037353516,42.4013786315918,64.8177490234375,42.822181701660156,55.23595640394423
Kenya,404,KEN,2013,55.12615585327149,56.32210922241211,48.97721862792969,56.80973434448242,46.16925048828125,58.26599502563477,48.19149780273438,52.50324630737305,60.75520324707031,53.680045657687714
Kyrgyzstan,417,KGZ,2013,51.938926696777344,58.41335678100586,58.46006774902344,60.59933853149414,35.50656509399414,71.50448608398438,49.60235214233398,65.15559387207031,44.82279586791992,55.11149809095595
Cambodia,116,KHM,2013,46.31369018554688,64.14809417724611,53.95296859741211,57.16885757446289,37.610260009765625,63.87124633789063,60.10795211791992,57.22026824951172,44.95882034301758,53.92801751030816
South Korea,410,KOR,2013,63.00137710571289,71.68585205078125,74.59581756591797,59.55049514770508,56.96771240234375,81.1831283569336,59.05426788330078,77.9194564819336,47.58336639404297,65.7268303765191
Kuwait,414,KWT,2013,48.76415252685547,65.95351409912111,51.28989791870117,54.93683242797852,42.741783142089844,78.5051040649414,45.35027313232422,74.86738586425781,54.99023056030274,57.48879708184136
Laos,418,LAO,2013,45.50440216064453,64.47942352294922,49.45654678344727,54.9506950378418,36.38508224487305,67.24595642089844,47.65989303588867,62.5750846862793,51.49788665771485,53.30610783894857
Lebanon,422,LBN,2013,49.92040252685547,60.21826934814453,49.7491455078125,58.54758071899414,35.620216369628906,68.24273681640625,45.71260070800781,67.21535491943361,45.14472961425781,53.37455961439345
Liberia,430,LBR,2013,49.608863830566406,48.90732955932617,28.16288185119629,58.30960083007813,43.04641342163086,53.49545288085938,49.07231140136719,57.41363143920898,48.51417922973633,48.50340716044108
Libya,434,LBY,2013,38.24369812011719,49.34355163574219,45.68561172485352,48.25299072265625,31.73420143127441,73.7557601928711,32.705135345458984,59.59407806396485,54.99045944213867,48.256165186564125
Sri Lanka,144,LKA,2013,53.86225509643555,65.52573394775389,60.08179092407226,64.54861450195311,45.602745056152344,77.25759887695312,43.53948211669922,63.46358108520508,58.1735954284668,59.11726633707682
Lesotho,426,LSO,2013,45.25243377685547,43.561317443847656,41.24271011352539,51.49087142944336,50.28403854370117,60.35789108276367,56.41143417358398,59.80677795410156,48.22891235351562,50.737376319037544
Lithuania,440,LTU,2013,56.79425048828125,65.486083984375,62.1485824584961,66.79822540283203,60.085411071777344,70.95780944824219,68.20671844482422,71.11397552490234,40.36045837402344,62.43905724419488
Luxembourg,442,LUX,2013,59.905494689941406,76.77989959716797,66.58366394042969,75.96112823486328,78.22445678710938,83.80107116699219,79.15933990478516,83.03227996826172,53.05227661132813,72.94440121120877
Latvia,428,LVA,2013,59.78278350830078,67.12861633300781,66.62332916259766,72.56971740722656,56.96935653686523,71.15162658691406,67.06661224365234,72.67398834228516,49.115501403808594,64.78683683607314
Morocco,504,MAR,2013,49.68545532226562,62.97029113769531,41.60338973999024,61.42097091674805,37.45481491088867,70.44065856933594,41.237152099609375,70.93781280517578,38.93727493286133,52.7430911593967
Moldova,498,MDA,2013,52.069114685058594,59.34901809692383,61.77873611450195,46.03362274169922,40.89470672607422,66.98863220214844,54.67814636230469,67.55868530273439,43.418251037597656,54.752101474338104
Madagascar,450,MDG,2013,41.5326042175293,45.87240600585938,34.439926147460945,54.16009521484375,33.187705993652344,54.11045455932617,47.81911849975586,69.23539733886719,46.6349105834961,47.44362428453233
Mexico,484,MEX,2013,57.83782196044922,61.72998046875,61.34326934814453,64.14737701416016,49.40481567382813,73.1672592163086,63.71576309204102,54.60385513305664,46.46386337280274,59.157111697726776
Macedonia,807,MKD,2013,59.35296249389648,57.13127136230469,64.37810516357422,58.27682495117188,50.87210083007813,71.94308471679688,61.72753524780274,75.42982482910156,48.19572830200195,60.81193754408095
Mali,466,MLI,2013,43.5307731628418,49.30593490600586,21.783424377441406,51.06427764892578,38.27123641967773,57.89688110351562,54.8541488647461,53.74481201171875,45.49682235717773,46.216478983561196
Malta,470,MLT,2013,53.803611755371094,69.31903839111328,60.52423858642578,55.025733947753906,69.42221832275389,80.86318969726562,81.80103302001953,80.77406311035156,63.90682601928711,68.38221698337131
Montenegro,499,MNE,2013,57.29841613769531,57.76988983154297,62.43579864501953,51.5751953125,51.469642639160156,72.83821868896484,66.46023559570311,75.3862533569336,43.546913146972656,59.86450703938802
Mongolia,496,MNG,2013,50.45817565917969,63.15079879760742,60.74498748779297,55.60146713256836,47.163124084472656,68.83534240722656,55.06976699829102,61.35528564453125,55.420005798339844,57.533217112223305
Mozambique,508,MOZ,2013,44.347999572753906,44.963623046875,30.04135131835937,57.28651809692383,42.25995635986328,54.43473434448242,65.13896179199219,61.844932556152344,45.56045913696289,49.542059580485024
Mauritania,478,MRT,2013,35.039966583251946,44.39300155639648,32.028244018554695,42.37968826293945,31.422746658325195,61.58050918579102,35.60982131958008,60.73670196533203,43.84363555908203,43.00381278991699
Mauritius,480,MUS,2013,62.99384307861328,66.74443054199219,60.03106689453125,63.90669250488281,67.89250183105469,75.47262573242188,74.050537109375,73.311767578125,56.76455688476562,66.79644690619574
Malawi,454,MWI,2013,45.96324920654297,51.05143737792969,39.09528732299805,63.51214218139648,49.21620559692383,63.0123062133789,54.18978500366211,62.0117073059082,47.36909103393555,52.824579026963974
Malaysia,458,MYS,2013,70.15296936035156,70.30735778808594,68.90226745605469,66.53874969482422,59.542869567871094,77.8194351196289,44.891761779785156,66.08203125,62.31236267089844,65.17220052083333
Namibia,516,NAM,2013,55.00033950805664,57.2935562133789,47.11653137207031,60.8441047668457,60.48633575439453,65.969482421875,71.33131408691406,61.81682205200195,49.31818389892578,58.79740778605143
Niger,562,NER,2013,40.05277633666992,46.97387313842773,18.905967712402344,53.43207168579102,42.48025894165039,54.5145149230957,45.99540710449219,55.793907165527344,47.56254577636719,45.07903586493598
Nigeria,566,NGA,2013,52.03488540649414,46.35981369018555,39.96063995361328,56.037681579589844,33.991317749023445,52.39429473876953,41.56044006347656,43.59176635742188,49.68463897705078,46.17949761284722
Nicaragua,558,NIC,2013,49.97229385375977,57.61032104492188,49.91484451293945,69.29341888427734,45.91981887817383,72.9874038696289,71.7904052734375,63.641273498535156,51.41525268554688,59.171670277913414
Netherlands,528,NLD,2013,71.16324615478516,81.0909423828125,80.52356719970703,68.163818359375,81.20919799804688,82.28740692138672,89.97875213623047,82.04304504394531,64.02545928955078,77.83171505398221
Norway,578,NOR,2013,71.1906967163086,77.85772705078125,79.28192901611328,77.18391418457031,83.40476989746094,80.8221435546875,84.46024322509766,82.27860260009766,64.14682006835939,77.84742736816406
Nepal,524,NPL,2013,51.589698791503906,65.72036743164061,42.106143951416016,51.39360427856445,42.46778106689453,63.979698181152344,62.42119216918945,66.73446655273439,46.43782424926758,54.76119740804037
New Zealand,554,NZL,2013,74.79920196533203,81.2139663696289,74.96324157714844,74.99659729003906,82.80451202392578,81.56078338623047,91.2741928100586,80.14447784423828,67.73681640625,78.8326432969835
Oman,512,OMN,2013,61.23178100585938,67.60143280029297,56.70362854003906,48.66033935546875,45.23327255249024,79.33307647705078,47.26930618286133,74.0593032836914,51.19409561157226,59.03180397881402
Pakistan,586,PAK,2013,49.41572570800781,56.60467910766602,36.37994003295898,36.45714950561523,40.80210876464844,58.95918655395508,34.863624572753906,44.91514587402344,44.43531799316406,44.75920867919922
Panama,591,PAN,2013,62.87974166870117,68.01108551025389,60.23335266113281,68.23428344726561,50.8400993347168,73.88880157470703,73.05885314941406,64.44874572753906,56.7976188659668,64.26584243774414
Peru,604,PER,2013,56.35554122924805,65.15060424804689,51.68379592895508,66.41928863525389,47.71446990966797,68.75712585449219,60.16767501831055,61.31426239013672,46.93336486816406,58.277347564697266
Philippines,608,PHL,2013,54.47698974609375,60.91531372070313,59.23623275756836,66.57012939453125,51.24306106567383,68.98778533935547,63.69566345214844,47.7718505859375,60.11955261230469,59.22406429714627
Poland,616,POL,2013,58.50006866455078,67.74906158447266,65.16690063476561,64.7613525390625,59.47468185424805,74.04174041748047,69.45649719238281,79.73728942871094,46.63273239135742,65.05781385633681
Portugal,620,PRT,2013,57.1821403503418,68.51358032226561,60.45240020751953,71.04579162597656,63.08804702758789,78.06871032714844,86.7815170288086,77.21736145019531,54.13772583007813,68.4985860188802
Paraguay,600,PRY,2013,48.61528396606445,62.88945770263672,51.75374603271485,63.41232681274414,39.09550476074219,74.70365142822266,67.27017211914061,66.28495788574219,51.49218368530274,58.39080937703451
Qatar,634,QAT,2013,65.19330596923828,75.96932983398438,52.883689880371094,62.16091918945313,51.27759552001953,81.34581756591797,50.62158584594727,73.11029815673828,57.227272033691406,63.309979332817925
Romania,642,ROU,2013,55.41358184814453,60.22525405883789,61.30608367919922,61.734657287597656,47.77691650390625,68.276123046875,61.436988830566406,72.89605712890625,43.98508834838867,59.22786119249132
Russia,643,RUS,2013,48.8023681640625,62.34176635742188,67.87409210205078,63.47783279418945,35.42724227905273,65.72694396972656,33.278209686279304,56.34640884399414,42.0031852722168,52.80867216322157
Rwanda,646,RWA,2013,56.98833465576172,58.534217834472656,40.840782165527344,56.67769241333008,53.28337097167969,71.95109558105469,58.27590942382813,59.74676513671875,49.34454727172852,56.18252393934462
Saudi Arabia,682,SAU,2013,58.73780822753906,62.91358947753906,53.44975662231445,61.22018814086914,40.81988525390625,76.3465805053711,32.04852294921875,67.36726379394531,53.772727966308594,56.297369215223526
Serbia,688,SCG,2013,49.95580673217773,55.95569610595703,62.52487182617188,54.98358535766602,48.20138931274414,70.20276641845703,64.75653076171875,73.5341567993164,43.18149948120117,58.14403364393446
Sudan,729,SDN,2013,42.14399337768555,44.355316162109375,24.04679870605469,45.55833435058594,29.38178825378418,58.31791305541992,29.751375198364254,40.62887573242188,49.845458984375,40.44776153564453
Senegal,686,SEN,2013,46.36095428466797,52.10446548461914,30.10754203796387,54.05086135864258,52.616661071777344,63.41395568847656,63.9356918334961,59.48962020874024,49.00770950317383,52.343051274617515
Singapore,702,SGP,2013,77.41107940673828,78.75912475585938,78.32411193847656,74.5992431640625,71.13815307617188,83.94720458984375,49.15675735473633,86.10095977783203,51.19417953491211,72.29231262207031
Sierra Leone,694,SLE,2013,45.06963348388672,53.496543884277344,26.122760772705078,50.98188400268555,43.61027908325195,54.49336624145508,53.32730484008789,54.363853454589844,51.01763534545898,48.05369567871094
El Salvador,222,SLV,2013,51.401527404785156,60.97998809814453,53.16123962402344,55.00033569335938,47.72107696533203,73.57051086425781,62.33390426635742,57.63947296142578,46.69190979003906,56.499996185302734
Suriname,740,SUR,2013,39.04591751098633,59.74461364746094,56.69064331054688,70.78764343261719,52.80498123168945,74.96846008300781,69.25868225097656,69.54252624511719,51.31398010253906,60.4619386461046
Slovakia,703,SVK,2013,56.28158950805664,66.30599212646484,66.57665252685547,66.56695556640625,54.10175323486328,75.7257308959961,70.26097869873047,77.8101577758789,48.18681716918945,64.64629194471571
Slovenia,705,SVN,2013,54.44132614135742,70.84678649902344,70.37677764892578,79.81523132324219,60.599510192871094,78.18549346923828,81.86276245117188,82.29146575927734,59.25454330444336,70.85265519883897
Sweden,752,SWE,2013,70.918212890625,81.61978912353516,76.5644302368164,74.2702865600586,84.25665283203125,82.57691955566406,85.29312896728516,83.5074234008789,59.5740966796875,77.62010447184245
Swaziland,748,SWZ,2013,52.19710540771485,46.14452743530274,48.47786712646485,50.3642578125,28.693925857543945,64.17404937744139,35.87482452392578,59.573509216308594,49.68182373046875,48.35354338751899
Chad,148,TCD,2013,33.66891098022461,46.1362533569336,21.68613624572754,54.46336364746094,22.66447257995605,44.63304138183594,33.553260803222656,55.7819709777832,37.84727096557617,38.937186770968964
Togo,768,TGO,2013,38.833290100097656,49.93445587158203,31.79083824157715,59.02065658569336,34.93695068359375,52.43442153930664,56.2782096862793,58.04673385620117,29.92836570739746,45.689324696858726
Thailand,764,THA,2013,55.05148696899414,72.56499481201172,60.53771209716797,59.33879470825195,48.90671920776367,79.54914855957031,40.99971771240234,65.74207305908203,58.717079162597656,60.15641403198242
Tajikistan,762,TJK,2013,45.55609130859375,57.40445327758789,59.64424514770508,50.85707473754883,36.042327880859375,68.80487823486328,37.25179290771485,71.54781341552734,47.89973068237305,52.7787119547526
Trinidad and Tobago,780,TTO,2013,58.86323928833008,63.72207260131836,59.61648178100586,67.68222808837889,55.31555938720703,71.30994415283203,66.53201293945311,63.73096084594727,60.20227813720703,62.99719746907552
Tunisia,788,TUN,2013,54.1572380065918,61.52225112915039,52.16388702392578,57.97106170654297,47.54141235351562,71.80378723144531,41.4527702331543,70.02727508544922,44.05090713500977,55.63228776719835
Turkey,792,TUR,2013,51.61798095703125,64.65216064453125,55.70834732055664,63.89620971679688,55.653236389160156,75.0083236694336,46.42808151245117,56.14712142944336,44.64593124389648,57.084154764811196
Tanzania,834,TZA,2013,47.39601516723633,59.76070022583008,40.81019592285156,60.604042053222656,41.89180755615234,58.922080993652344,44.71260452270508,61.14048767089844,45.48956680297852,51.19194454616971
Uganda,800,UGA,2013,50.46172332763672,60.39212417602539,40.28990936279297,54.38011169433594,38.53902053833008,53.69952392578125,50.00459671020508,54.25493621826172,54.39456558227539,50.712945726182724
Ukraine,804,UKR,2013,47.96687698364258,61.2046012878418,62.17935562133789,54.84833145141602,34.39799118041992,63.53232192993164,53.1630744934082,67.40857696533203,41.99636459350586,54.07749938964844
Uruguay,858,URY,2013,59.50371551513672,67.09946441650389,56.41995239257813,61.95722961425781,68.66087341308594,76.87435150146484,88.4438705444336,71.00357818603516,54.22318649291992,67.13180245293512
United States,840,USA,2013,73.06420135498047,76.16915893554688,78.94091033935547,69.92833709716797,68.15151214599611,78.96702575683594,72.36089324951172,71.6558609008789,67.54318237304689,72.97567579481337
Venezuela,862,VEN,2013,37.22275161743164,50.85342025756836,52.95991134643555,66.46875,27.357402801513672,72.51889038085938,55.21963882446289,55.430824279785156,43.022457122802734,51.22822740342882
Vietnam,704,VNM,2013,49.312416076660156,67.65467834472656,62.242530822753906,61.05266189575195,39.85501098632813,69.68315124511719,41.6933708190918,71.01776123046875,47.86030197143555,56.70798704359267
Yemen,887,YEM,2013,38.269920349121094,42.000221252441406,25.95774269104004,42.09001922607422,30.148008346557614,59.02898788452149,25.26844787597656,55.17485809326172,33.863632202148445,39.089093102349175
South Africa,710,ZAF,2013,62.11304092407226,55.40823364257813,54.54296493530274,65.63758087158203,61.7892074584961,58.39666748046875,77.87052154541016,55.96240234375,55.01977920532226,60.74893315633138
Zambia,894,ZMB,2013,57.344810485839844,48.34785461425781,42.69119262695313,60.129112243652344,47.275779724121094,59.54645156860352,51.50416564941406,57.492958068847656,51.254661560058594,52.84299850463867
Zimbabwe,716,ZWE,2013,40.84135437011719,58.92279815673828,49.13457870483398,54.18034362792969,32.117969512939446,64.01055908203125,43.07407760620117,61.24072647094727,48.02577209472656,50.172019958496094
Afghanistan,4,AFG,2014,42.76456832885742,50.26639175415039,27.42801856994629,39.70309829711914,25.98641586303711,55.45793914794922,23.793405532836914,37.990943908691406,35.07379150390625,37.60717476738824
Angola,24,AGO,2014,31.985130310058594,46.90686798095703,33.941917419433594,47.73814392089844,29.63698768615723,58.02502059936523,41.89262390136719,55.034339904785156,41.09545516967773,42.91738743252225
Albania,8,ALB,2014,54.19394302368164,57.78104782104492,56.00871276855469,54.18049621582031,47.613624572753906,74.89400482177734,63.61700439453125,66.72283172607422,45.438392639160156,57.8277842203776
United Arab Emirates,784,ARE,2014,63.75029754638672,73.36418151855469,59.55677795410156,66.53578948974611,53.25296020507813,79.25565338134766,46.59603881835938,77.41522216796875,57.454551696777344,64.1312747531467
Argentina,32,ARG,2014,49.46318817138672,60.0994758605957,60.64588928222656,62.69351196289063,44.95122146606445,75.77283477783203,78.72150421142578,67.05750274658203,48.79331970214844,60.91093868679471
Armenia,51,ARM,2014,51.08037567138672,55.105735778808594,60.97895431518555,57.3549690246582,40.08025360107422,67.92026519775389,48.34424209594727,68.26771545410156,41.55238723754883,54.52054426405165
Australia,36,AUS,2014,72.55082702636719,76.31009674072266,79.18455505371094,73.99504089355469,76.61665344238281,80.69010925292969,86.76887512207031,80.40066528320312,65.96500396728516,76.94242519802518
Austria,40,AUT,2014,65.82161712646484,77.73345947265625,76.34408569335938,73.81812286376953,73.62519836425781,79.3906478881836,80.38787841796875,82.60692596435547,61.85954666137695,74.62083138359918
Azerbaijan,31,AZE,2014,51.89621353149414,57.4531135559082,62.86567306518555,47.26858139038086,36.455814361572266,70.22063446044922,44.07637023925781,64.40547943115234,42.33927536010742,52.99790615505643
Burundi,108,BDI,2014,39.04245376586914,45.54380416870117,32.552181243896484,55.07561111450195,32.34911346435547,63.099609375,51.3270149230957,52.76713943481445,36.06109237670898,45.31311331854926
Belgium,56,BEL,2014,65.66923522949219,76.40409088134766,79.26760864257812,70.88185119628906,74.03150177001953,81.39913177490234,87.38875579833984,78.07073974609375,59.06513977050781,74.6864505343967
Benin,204,BEN,2014,44.23855972290039,50.14286804199219,29.92627716064453,60.31434631347656,45.83377075195313,51.94245147705078,64.37409210205078,64.28713226318361,39.58574676513672,50.07169384426541
Burkina Faso,854,BFA,2014,42.72645568847656,55.42370223999024,30.607282638549805,61.783851623535156,35.20869827270508,61.12757873535156,59.77835083007813,70.38512420654297,46.49908828735352,51.50445916917589
Bangladesh,50,BGD,2014,44.91981506347656,58.84717559814453,41.551849365234375,47.16033554077149,38.73495864868164,67.30130004882811,45.95291519165039,66.46860504150389,42.92061996459961,50.428619384765625
Bulgaria,100,BGR,2014,53.429603576660156,60.96848678588867,62.84908676147461,66.38669586181639,46.36764907836914,69.13765716552734,62.19925308227539,73.1797103881836,45.840797424316406,60.039882236056854
Bahrain,48,BHR,2014,57.33920288085938,70.87582397460938,59.218299865722656,54.30068969726562,43.43755722045898,79.29521942138672,40.10652160644531,71.3815689086914,51.8636360168457,58.64650217692057
Belarus,112,BLR,2014,49.48035049438477,67.43015289306639,62.84209442138672,57.0734977722168,32.74426651000977,69.74928283691406,37.16451644897461,69.45932006835939,42.415000915527344,54.26205359564887
Belize,84,BLZ,2014,42.53450775146485,57.00607299804688,53.27182006835938,69.31941223144531,46.30685424804688,72.2098388671875,65.25294494628906,62.67485046386719,47.99372482299805,57.39666959974501
Bolivia,68,BOL,2014,42.863746643066406,61.15661239624024,53.406654357910156,60.84527969360352,45.62989807128906,65.66569519042969,69.25868988037111,64.84947967529297,51.28784942626953,57.21821170383029
Brazil,76,BRA,2014,50.31908798217773,68.51766204833984,52.75871658325195,70.58794403076172,48.97626495361328,71.5499496459961,68.46971130371094,63.43262100219727,47.88817977905274,60.27779303656684
Botswana,72,BWA,2014,53.3838996887207,59.13165283203125,55.2490119934082,64.15568542480469,60.89079284667969,68.71669006347656,63.7559585571289,57.84370422363281,55.83068084716797,59.88423071967231
Central African Republic,140,CAF,2014,35.81761932373047,44.20157241821289,19.637805938720703,60.1674919128418,29.082706451416016,47.55799865722656,31.70083236694336,34.041431427001946,40.70817947387695,38.101737552218964
Canada,124,CAN,2014,74.5059814453125,77.0616455078125,77.3809585571289,72.293701171875,77.62184143066406,81.05303955078125,92.2371597290039,80.4177017211914,66.77773284912111,77.70552910698785
Switzerland,756,CHE,2014,70.60869598388672,79.53337097167969,81.02157592773438,75.99869537353516,80.86924743652344,84.02764892578125,84.46511840820312,83.8395767211914,61.095458984375,77.93993208143446
Chile,152,CHL,2014,58.86497497558594,66.92079162597656,64.57117462158203,70.7029800415039,68.62905883789061,75.37330627441406,68.91989898681639,72.50691223144531,53.96590805053711,66.717222849528
China,156,CHN,2014,55.0816764831543,71.6562728881836,65.75704193115234,50.36982345581055,36.28565216064453,77.01803588867188,34.65230941772461,69.22957611083984,41.18181610107422,55.6924671596951
Ivory Coast,384,CIV,2014,49.27667999267578,52.36273956298828,29.562225341796875,60.82621383666992,38.69680404663086,52.67853546142578,57.45391845703125,57.05995559692383,44.16327667236328,49.12003877427843
Cameroon,120,CMR,2014,45.582862854003906,56.41021728515625,42.93085479736328,61.36480712890625,33.58496856689453,59.275794982910156,41.36089706420898,54.24742889404297,48.77441024780274,49.28136020236545
Democratic Republic of Congo,180,COD,2014,32.966690063476555,44.06300354003906,26.364221572875977,44.181095123291016,27.7761344909668,54.64204406738281,37.80993270874024,31.98722267150879,42.83124923706055,38.06906594170464
Congo,178,COG,2014,41.27420043945313,45.13147354125977,37.6263427734375,64.33771514892578,28.05997657775879,53.95637130737305,45.95123291015625,56.22288131713867,42.18181991577149,46.08244599236382
Colombia,170,COL,2014,61.13661575317383,61.55913925170898,55.32466125488281,64.32157897949219,43.9047737121582,72.96733856201172,67.15101623535156,45.00420379638672,53.32014083862305,58.298829820421005
Comoros,174,COM,2014,37.66344833374024,48.04755783081055,33.198471069335945,56.16077041625977,37.506202697753906,58.32117080688477,38.68859481811523,67.19969177246094,44.81818771362305,46.84489949544271
Costa Rica,188,CRI,2014,53.97858047485352,64.32170867919922,61.39662170410156,67.10607147216797,63.82696151733398,77.96019744873047,84.43555450439453,66.91708374023439,58.60818099975586,66.50566228230794
Cyprus,196,CYP,2014,57.0288314819336,67.47514343261719,60.71122741699219,62.02936935424805,63.18229293823242,76.80501556396484,68.43097686767578,77.26972961425781,56.80455017089844,65.52634853786893
Czech Republic,203,CZE,2014,60.72637557983398,71.05500793457031,69.23739624023439,68.56200408935547,60.77884292602539,78.29850006103516,76.81279754638672,77.47795104980469,46.34118270874024,67.69889534844293
Germany,276,DEU,2014,69.58666229248047,78.96820068359375,75.991455078125,77.29240417480469,78.41478729248047,81.88676452636719,81.10307312011719,82.65841674804688,63.343177795410156,76.58277130126953
Djibouti,262,DJI,2014,35.21361541748047,52.61242294311523,53.37250137329102,62.11897659301758,38.35889434814453,61.206626892089844,52.32682800292969,67.53996276855469,44.10963821411133,51.87327406141493
Denmark,208,DNK,2014,70.28900146484375,79.38282775878906,77.18531799316406,72.96642303466797,79.74211883544922,80.02488708496094,86.59517669677734,84.13693237304688,62.5790901184082,76.98908615112305
Dominican Republic,214,DOM,2014,49.40966796875,60.04337692260742,53.25656509399414,71.52027130126953,47.46623229980469,72.32627868652344,70.43640899658203,59.347389221191406,54.444862365722656,59.805672539605034
Algeria,12,DZA,2014,41.29109191894531,53.81740951538086,53.37495803833008,61.66112899780274,37.27438354492188,74.16748809814453,35.376976013183594,68.24382781982422,42.2674560546875,51.94163555569119
Ecuador,218,ECU,2014,48.57555389404297,61.937095642089844,57.04010009765625,70.07543182373047,47.54063415527344,73.11461639404297,64.1231689453125,65.35130310058594,47.02863693237305,59.42072677612305
Egypt,818,EGY,2014,49.15657806396485,55.13372421264648,50.65895462036133,51.467750549316406,39.22149658203125,67.97370910644531,27.86419677734375,60.32733154296875,36.43690872192383,48.69340557522244
Spain,724,ESP,2014,59.0535888671875,68.31985473632811,70.28939819335939,73.52142333984375,61.56442260742188,80.42900848388672,85.52397918701172,81.77392578125,57.95182418823242,70.93638059828017
Estonia,233,EST,2014,62.13823699951172,71.66094207763672,66.58307647705078,75.45347595214844,69.43687438964844,73.785400390625,74.44989776611328,73.92860412597656,49.69788360595703,68.57048797607422
Ethiopia,231,ETH,2014,41.174652099609375,56.90403747558594,36.82524108886719,53.31440734863281,37.80559539794922,57.53940963745117,39.23772430419922,57.04103088378906,41.350181579589844,46.79914220174154
Finland,246,FIN,2014,70.91885375976562,78.04487609863281,80.29180145263672,80.13036346435547,84.68400573730469,80.30921936035156,81.93510437011719,81.29034423828125,62.69863891601562,77.81146748860677
France,250,FRA,2014,66.01288604736328,74.7901840209961,73.73631286621094,78.603515625,67.14898681640625,81.19535827636719,80.9288101196289,77.7724838256836,53.66500473022461,72.65039359198676
Gabon,266,GAB,2014,44.94095993041992,47.738929748535156,46.89063262939453,55.02796936035156,33.88293838500977,56.19341278076172,51.54808807373047,61.55679702758789,44.55827331542969,49.14866680569119
United Kingdom,826,GBR,2014,73.19337463378906,78.25764465332031,78.24400329589844,75.13417053222656,76.86724090576172,80.2242202758789,85.01923370361328,81.71746063232422,62.35317993164063,76.77894761827257
Georgia,268,GEO,2014,54.14509201049805,58.4085693359375,60.7370491027832,54.42870712280274,54.58457565307617,68.026123046875,57.89118957519531,65.83334350585939,44.17254638671875,57.58079952663846
